age,gender,occupation,donation_frequency,donation_start_date,is_credit_card,amount,is_instant_pay,is_email_verified,is_address_verified,sign_up_date,sign_up_channel,is_cancel
24,Male,veg shop,Monthly,21/02/2018,1,30,0,1,1,25/01/2018,Street,0
25,Male,Research assistant ,Monthly,24/02/2018,1,30,0,1,1,25/01/2018,Street,0
25,Female,F&B Host,Monthly,31/03/2018,1,25,0,1,1,25/01/2018,Street,0
37,Male,Construction supervisor ,Other,28/02/2018,1,14,0,1,1,25/01/2018,Street,0
24,Male,Construction,Monthly,1/03/2018,1,30,0,1,1,25/01/2018,Street,0
26,Male,Looking for a job,Monthly,31/03/2018,1,25,0,1,1,25/01/2018,Street,0
30,Female,Self emplyment,Monthly,1/02/2018,1,25,0,1,1,25/01/2018,Street,0
39,Female,Hospitality / Chef,Monthly,1/03/2018,1,38,0,1,1,25/01/2018,Street,0
79,Male,Other,Monthly,16/02/2018,1,30,0,1,1,25/01/2018,Street,0
53,Male,Management,Monthly,16/02/2018,1,30,0,1,1,25/01/2018,Street,0
28,Male,Chef,Monthly,15/02/2018,1,40,1,1,1,25/01/2018,Street,0
51,Female,Other,Monthly,16/02/2018,1,30,0,1,1,25/01/2018,Street,0
47,Female,Manager,Monthly,1/03/2018,0,30,0,0,1,25/01/2018,Door to Door,0
39,Male,Finance Worker,Monthly,15/02/2018,1,25,0,1,1,25/01/2018,Door to Door,0
37,Female,Accountant,Monthly,15/02/2018,1,38,0,0,1,25/01/2018,Door to Door,0
56,Female,Community & Sport,Monthly,16/02/2018,1,30,0,1,1,25/01/2018,Door to Door,0
34,Male,IT & T,Monthly,16/02/2018,1,30,0,1,1,25/01/2018,Door to Door,0
26,Female,Call Centre / Customer Service,Monthly,1/03/2018,1,40,0,1,1,25/01/2018,Door to Door,0
35,Male,Teacher,Monthly,4/02/2018,1,30,0,1,1,25/01/2018,Street,1
25,Male,Meat prossessor ,Monthly,4/02/2018,1,30,0,1,1,25/01/2018,Street,1
28,Male,Furniture removalist,Monthly,1/03/2018,1,25,0,1,1,25/01/2018,Street,1
38,Female,Business ,Monthly,1/03/2018,1,30,0,0,1,25/01/2018,Street,1
34,Male,IT & T,Monthly,16/02/2018,1,25,0,1,1,25/01/2018,Door to Door,1
48,Female,Call Centre / Customer Service,Monthly,16/02/2018,1,40,0,1,1,25/01/2018,Door to Door,1
27,Male,Construction supervisor ,Other,8/02/2018,1,15,0,1,1,26/01/2018,Street,0
26,Male,Eleactrician ,Monthly,30/03/2018,1,30,0,1,1,26/01/2018,Street,0
26,Male,Software engineer,Monthly,30/03/2018,1,30,0,1,1,26/01/2018,Street,0
29,Male,Chef,Monthly,20/02/2018,1,30,0,1,1,26/01/2018,Street,0
29,Female,Reception ,Monthly,31/03/2018,1,25,0,1,1,26/01/2018,Street,1
37,Male,Customer Teacher ,Monthly,20/03/2018,1,25,0,1,1,26/01/2018,Street,1
26,Male,Management,Monthly,16/02/2018,1,40,0,1,1,27/01/2018,Door to Door,0
83,Female,Voluntary Bush Care,Monthly,1/03/2018,1,25,1,1,1,29/01/2018,Street,0
46,Female,Consultant,Monthly,16/02/2018,1,30,0,1,1,29/01/2018,Street,0
50,Female,Retailer,Monthly,15/02/2018,1,30,0,1,1,29/01/2018,Street,0
47,Male,Other,Monthly,15/02/2018,1,38,0,0,1,29/01/2018,Door to Door,0
29,Male,Construction Worker,Monthly,15/02/2018,1,30,0,1,1,29/01/2018,Door to Door,0
37,Male,Accountant,Monthly,15/02/2018,1,38,0,0,1,29/01/2018,Door to Door,0
26,Male,Health Professional,Monthly,15/02/2018,1,20,0,0,1,29/01/2018,Door to Door,0
50,Male,Hospitality Worker,Monthly,15/02/2018,1,30,0,0,1,29/01/2018,Door to Door,0
35,Female,Equality analyst ,Monthly,15/02/2018,1,30,1,1,0,29/01/2018,Street,1
34,Female,Carer,Monthly,15/02/2018,1,30,0,1,1,29/01/2018,Door to Door,1
39,Male,Other,Monthly,1/03/2018,1,40,0,1,1,29/01/2018,Door to Door,1
22,Male,Construction,Monthly,16/02/2018,1,40,0,1,1,29/01/2018,Door to Door,1
30,Male,Copy righter,Other,12/02/2018,1,15,0,1,1,30/01/2018,Street,0
34,Male,construction worker ,Monthly,20/02/2018,1,30,0,1,1,30/01/2018,Street,0
51,Male,Mister mommy,Monthly,20/03/2018,1,35,0,1,1,30/01/2018,Street,0
27,Female,Intern,Monthly,1/03/2018,1,30,1,1,1,30/01/2018,Street,0
33,Male,Factory worker ,Monthly,5/03/2018,1,25,0,1,1,30/01/2018,Street,0
27,Female,Physio  therapist,Monthly,15/02/2018,1,30,1,1,1,30/01/2018,Street,0
32,Male,Combi chef,Monthly,20/03/2018,1,30,0,1,1,30/01/2018,Street,0
78,Female,Other,Monthly,16/02/2018,1,20,0,1,1,30/01/2018,Street,0
50,Male,Janitor,Monthly,15/02/2018,1,25,0,1,1,30/01/2018,Street,0
25,Male,pt rectriment manger,Monthly,25/02/2018,1,30,0,1,1,30/01/2018,Street,0
63,Female,Other,Monthly,15/02/2018,1,20,0,0,1,30/01/2018,Door to Door,0
36,Female,Other,Monthly,15/02/2018,1,30,0,0,1,30/01/2018,Door to Door,0
62,Female,Community & Sport,Monthly,16/02/2018,1,25,0,1,1,30/01/2018,Door to Door,0
30,Female,Journalist,Monthly,1/03/2018,1,30,0,1,1,30/01/2018,Street,0
55,Female,Other,Monthly,15/02/2018,0,38,0,0,1,30/01/2018,Door to Door,0
36,Male,Business Owner,Monthly,15/02/2018,1,30,0,0,1,30/01/2018,Door to Door,0
,Female,Other,Monthly,15/02/2018,0,40,0,0,1,30/01/2018,Door to Door,0
39,Male,Other,Monthly,1/04/2018,1,20,0,0,1,30/01/2018,Door to Door,0
59,Male,Mechanic,Monthly,15/02/2018,1,30,0,0,1,30/01/2018,Door to Door,0
43,Female,Other,Monthly,1/03/2018,1,20,0,1,1,30/01/2018,Street,0
39,Male,Security,Monthly,15/02/2018,1,25,0,1,1,30/01/2018,Street,0
28,Male,Legal,Monthly,16/02/2018,1,40,0,1,1,30/01/2018,Door to Door,0
56,Female,Health Professional,Monthly,15/02/2018,1,30,0,1,1,30/01/2018,Door to Door,0
37,Male,IT & T,Monthly,16/02/2018,1,40,0,1,1,30/01/2018,Door to Door,0
26,Male,Print shop worker,Monthly,20/03/2018,1,30,0,1,1,30/01/2018,Street,1
26,Male,Process operator ,Monthly,1/03/2018,1,25,0,1,1,30/01/2018,Street,1
40,Male,Labourer,Monthly,20/03/2018,1,25,0,1,1,30/01/2018,Street,1
26,Female,Waitress ,Monthly,31/03/2018,1,25,0,1,1,30/01/2018,Street,1
35,Male,Security Officer,Monthly,15/02/2018,0,30,0,0,0,30/01/2018,Door to Door,1
28,Female,Real Estate,Monthly,16/02/2018,1,30,0,1,1,30/01/2018,Door to Door,1
51,Male,Water blaster,Monthly,10/02/2018,1,30,0,0,1,31/01/2018,Street,0
47,Female,Architect,Monthly,15/02/2018,1,30,1,0,1,31/01/2018,Street,0
30,Female,Restaurant manager,Monthly,10/02/2018,1,30,0,0,1,31/01/2018,Street,0
27,Male,Chef,Monthly,10/02/2018,1,30,0,1,1,31/01/2018,Street,0
23,Male,pt customer service ,Monthly,28/02/2018,1,30,0,1,1,31/01/2018,Street,0
46,Male,Engeneer,Monthly,15/02/2018,1,40,1,1,1,31/01/2018,Street,0
43,Female,Management,Monthly,16/02/2018,1,40,0,1,1,31/01/2018,Door to Door,0
31,Female,Other,Monthly,15/02/2018,1,40,0,0,1,31/01/2018,Door to Door,0
43,Male,Construction Worker,Monthly,15/02/2018,1,38,0,0,1,31/01/2018,Door to Door,0
40,Male,Carer,Monthly,15/02/2018,1,30,0,0,1,31/01/2018,Door to Door,0
43,Male,Other,Monthly,15/02/2018,1,38,0,0,1,31/01/2018,Door to Door,0
34,Female,Office manager,Monthly,15/02/2018,1,30,1,1,1,31/01/2018,Street,0
45,Female,Factory Worker,Monthly,15/02/2018,1,30,0,1,1,31/01/2018,Street,0
72,Male,Community & Sport,Monthly,16/02/2018,1,30,0,1,1,31/01/2018,Door to Door,0
27,Male,Construction Worker,Monthly,15/02/2018,1,38,0,0,1,31/01/2018,Door to Door,0
61,Male,IT & T,Monthly,16/02/2018,1,30,0,1,1,31/01/2018,Door to Door,0
41,Female,Hospitality Worker,Monthly,15/02/2018,1,30,0,0,1,31/01/2018,Door to Door,0
28,Male,Other,Monthly,15/02/2018,1,40,0,0,1,31/01/2018,Door to Door,0
,Female,Manager,Monthly,15/02/2018,1,30,0,1,1,31/01/2018,Door to Door,0
51,Female,Call Centre / Customer Service,Monthly,16/02/2018,1,30,0,1,1,31/01/2018,Door to Door,0
30,Male,Construction Worker,Monthly,15/02/2018,1,20,0,0,1,31/01/2018,Door to Door,1
30,Female,Home,Monthly,15/02/2018,1,30,0,1,1,1/02/2018,Street,0
48,Female,Other,Monthly,1/03/2018,1,20,0,1,1,1/02/2018,Street,0
29,Female,Support worker,Monthly,1/03/2018,1,30,1,1,0,1/02/2018,Street,0
,Female,Other,Monthly,15/02/2018,1,20,0,0,1,1/02/2018,Door to Door,0
27,Female,Business Owner,Monthly,15/02/2018,1,20,0,1,1,1/02/2018,Door to Door,0
63,Female,Other,Monthly,15/02/2018,1,10,0,0,1,1/02/2018,Door to Door,0
27,Male,Housekeeping ,Monthly,15/02/2018,1,25,0,1,0,1/02/2018,Street,0
33,Female,Accountant,Monthly,15/02/2018,1,38,0,0,1,1/02/2018,Door to Door,0
37,Female,Manager,Monthly,15/02/2018,1,38,0,0,1,1/02/2018,Door to Door,0
27,Male,Communications,Monthly,1/03/2018,1,30,1,1,0,1/02/2018,Street,0
54,Female,Consultant,Monthly,16/02/2018,1,40,0,1,1,1/02/2018,Door to Door,0
47,Female,Legal Professional,Monthly,15/02/2018,1,30,0,0,1,1/02/2018,Door to Door,0
54,Male,Construction,Monthly,1/03/2018,1,30,0,1,1,1/02/2018,Street,0
50,Female,Other,Monthly,15/02/2018,1,20,0,1,1,1/02/2018,Door to Door,0
47,Female,Other,Monthly,15/02/2018,0,30,0,0,1,1/02/2018,Door to Door,0
35,Male,Construction Worker,Monthly,15/02/2018,1,50,0,0,1,1/02/2018,Door to Door,0
47,Female,Banking & Finance,Monthly,16/02/2018,1,40,0,1,1,1/02/2018,Door to Door,0
55,Male,Other,Monthly,15/02/2018,1,20,0,1,1,1/02/2018,Door to Door,0
63,Female,Carer,Monthly,15/02/2018,1,40,0,0,1,1/02/2018,Door to Door,0
,Female,Cleaner,Monthly,15/02/2018,1,20,0,0,1,1/02/2018,Door to Door,0
36,Male,Sales Representative,Monthly,15/02/2018,1,25,0,1,1,1/02/2018,Door to Door,0
38,Male,Other,Monthly,15/02/2018,1,38,0,0,1,1/02/2018,Door to Door,0
26,Male,security ,Monthly,28/02/2018,0,30,0,0,1,1/02/2018,Street,1
29,Male,Manager,Monthly,20/03/2018,1,25,0,0,1,1/02/2018,Street,1
27,Female,Chef,Monthly,15/02/2018,1,38,0,0,1,1/02/2018,Door to Door,1
25,Male,Maintenance,Monthly,20/03/2018,1,25,0,1,1,1/02/2018,Street,1
26,Male,Assistant manager ,Monthly,1/04/2018,1,25,0,1,1,2/02/2018,Street,0
,Female,Meat worker,Monthly,1/04/2018,1,30,0,1,1,2/02/2018,Street,0
29,Female,Teacher,Monthly,1/03/2018,1,30,1,1,1,2/02/2018,Street,0
75,Male,Other,Monthly,16/02/2018,1,30,0,1,1,2/02/2018,Street,0
37,Female,Teacher,Monthly,15/02/2018,1,30,0,1,1,2/02/2018,Street,0
41,Female,Nurse,Monthly,1/03/2018,1,30,1,1,0,2/02/2018,Street,0
28,Male,Brick layer ,Monthly,12/02/2018,1,30,0,1,1,2/02/2018,Street,0
25,Female,Banker,Monthly,15/02/2018,1,30,0,1,0,2/02/2018,Street,0
,Female,Other,Monthly,15/02/2018,1,25,0,0,1,2/02/2018,Door to Door,0
,Female,Business Owner,Monthly,15/02/2018,1,40,0,0,1,2/02/2018,Door to Door,0
,Female,Self Employment,Monthly,16/02/2018,1,40,0,1,1,2/02/2018,Door to Door,0
52,Male,Sales & Marketing,Monthly,16/02/2018,1,40,0,1,1,2/02/2018,Door to Door,0
43,Male,Engineer,Monthly,15/02/2018,1,30,1,1,1,2/02/2018,Street,0
31,Male,Plummer,Monthly,12/02/2018,1,30,0,1,1,2/02/2018,Street,0
51,Female,Cleaner,Monthly,15/02/2018,1,25,0,0,1,2/02/2018,Door to Door,0
27,Male,Hospitality Worker,Monthly,15/02/2018,1,20,0,1,1,2/02/2018,Door to Door,0
25,Male,Hair stylist ,Monthly,28/02/2018,1,30,0,1,1,2/02/2018,Street,0
41,Male,Hospitality / Chef,Monthly,16/02/2018,1,30,0,1,1,2/02/2018,Door to Door,0
37,Male,Chef,Monthly,15/02/2018,1,30,1,1,1,2/02/2018,Street,0
45,Female,Other,Monthly,15/02/2018,1,30,0,0,1,2/02/2018,Door to Door,0
43,Male,Cleaner,Monthly,15/02/2018,1,20,0,0,1,2/02/2018,Door to Door,0
29,Male,Self Employment,Monthly,16/02/2018,1,30,0,1,1,2/02/2018,Door to Door,0
52,Male,Construction,Monthly,1/04/2018,1,30,0,0,1,2/02/2018,Street,1
35,Male,Hospitality,Monthly,1/04/2018,1,25,0,1,1,2/02/2018,Street,1
,Female,Other,Monthly,15/02/2018,1,30,0,0,1,2/02/2018,Door to Door,1
,Female,Sales intern,Monthly,15/02/2018,1,30,0,0,0,2/02/2018,Street,1
48,Female,Engineer,Monthly,15/02/2018,1,25,0,0,1,2/02/2018,Door to Door,1
24,Male,Other,Monthly,1/03/2018,1,20,0,1,1,3/02/2018,Street,0
30,Male,Other,Monthly,1/03/2018,1,20,0,1,1,3/02/2018,Street,0
27,Male,Fisherman ,Monthly,15/02/2018,1,30,0,1,0,5/02/2018,Street,0
25,Male,Westpac teller,Monthly,28/02/2018,1,25,0,1,1,5/02/2018,Street,0
24,Male,Other,Monthly,1/03/2018,1,20,0,1,1,5/02/2018,Street,0
59,Female,Volunteer,Monthly,1/03/2018,1,30,0,1,1,5/02/2018,Door to Door,0
43,Male,Personal trainer ,Monthly,1/03/2018,1,30,1,1,1,5/02/2018,Street,0
40,Female,Other,Monthly,1/03/2018,1,25,0,0,1,5/02/2018,Door to Door,0
45,Male,Business Owner,Monthly,1/03/2018,1,38,0,1,1,5/02/2018,Door to Door,0
,Female,Teacher,Monthly,16/02/2018,1,30,0,1,1,5/02/2018,Street,0
,Female,Carer,Monthly,1/03/2018,0,30,0,0,1,5/02/2018,Door to Door,0
26,Male,Machine operator ,Monthly,15/02/2018,1,30,0,1,1,5/02/2018,Street,0
35,Female,Health Professional,Monthly,1/03/2018,1,30,0,0,1,5/02/2018,Door to Door,0
46,Female,Carer,Monthly,1/03/2018,1,30,0,0,1,5/02/2018,Door to Door,0
27,Male,Construction Worker,Monthly,1/03/2018,1,38,0,1,1,5/02/2018,Door to Door,0
52,Male,Manager,Monthly,1/03/2018,1,38,0,0,1,5/02/2018,Door to Door,0
39,Male,Engineering,Monthly,1/03/2018,1,30,0,1,1,5/02/2018,Door to Door,0
29,Male,Engineer,Monthly,28/02/2018,1,30,0,1,1,5/02/2018,Street,1
47,Male,Bee keeper,Monthly,20/03/2018,1,25,0,1,1,5/02/2018,Street,1
27,Female,Manager,Monthly,1/04/2018,1,30,0,1,1,5/02/2018,Street,1
27,Female,Welfare Worker,Monthly,1/03/2018,1,40,0,0,1,5/02/2018,Door to Door,1
69,Male,Other,Monthly,1/03/2018,0,38,0,1,1,5/02/2018,Door to Door,1
24,Male,Health Care sector ,Monthly,28/02/2018,1,30,0,1,1,5/02/2018,Street,1
38,Female,IT & T,Monthly,1/03/2018,1,40,0,1,1,6/02/2018,Door to Door,0
59,Male,Construction Worker,Monthly,1/03/2018,1,40,0,0,1,6/02/2018,Door to Door,0
84,Male,Accountant,Monthly,1/03/2018,1,30,0,1,1,6/02/2018,Door to Door,0
42,Female,Chef,Monthly,1/03/2018,1,38,0,0,1,6/02/2018,Door to Door,0
59,Female,Real Estate Coach,Monthly,15/02/2018,1,30,0,1,1,6/02/2018,Street,0
27,Female,Community & Sport,Monthly,1/03/2018,1,40,0,1,1,6/02/2018,Door to Door,0
67,Female,Other,Monthly,1/03/2018,1,25,0,0,1,6/02/2018,Door to Door,0
34,Female,Accounting,Monthly,1/03/2018,1,40,0,1,1,6/02/2018,Door to Door,0
63,Female,Other,Monthly,1/03/2018,1,40,0,1,1,6/02/2018,Door to Door,0
37,Male,Finance Worker,Monthly,1/03/2018,1,25,0,0,1,6/02/2018,Door to Door,0
27,Female,Other,Monthly,1/03/2018,0,30,0,0,1,6/02/2018,Door to Door,0
28,Male,Tutor,Other,17/02/2018,1,10,0,0,1,7/02/2018,Street,0
27,Female,Receptionist,Monthly,31/03/2018,1,25,0,1,1,7/02/2018,Street,0
40,Male,Hospitality,Monthly,26/04/2018,1,30,0,1,1,7/02/2018,Street,0
63,Female,Other,Monthly,1/03/2018,1,20,0,0,1,7/02/2018,Door to Door,0
50,Male,Pharmacist ,Monthly,1/03/2018,1,40,1,1,1,7/02/2018,Street,0
66,Female,Other,Monthly,1/03/2018,1,30,0,0,1,7/02/2018,Door to Door,0
30,Female,Other,Monthly,1/03/2018,1,40,0,0,1,7/02/2018,Door to Door,0
50,Female,Personal assistant ,Monthly,1/03/2018,1,30,0,1,1,7/02/2018,Street,0
36,Female,Other,Monthly,1/04/2018,1,40,0,0,1,7/02/2018,Door to Door,0
40,Female,IT Professional,Monthly,1/03/2018,1,30,0,0,1,7/02/2018,Door to Door,0
41,Male,Arts Professional,Monthly,1/03/2018,1,30,0,0,1,7/02/2018,Door to Door,0
30,Female,Other,Monthly,1/03/2018,0,30,0,1,1,7/02/2018,Door to Door,0
31,Male,Other,Monthly,15/03/2018,1,30,0,0,1,7/02/2018,Door to Door,0
42,Female,Health Professional,Monthly,1/03/2018,1,25,0,1,1,7/02/2018,Door to Door,0
30,Female,Other,Monthly,1/03/2018,0,25,0,0,1,7/02/2018,Door to Door,0
34,Female,Hospitality Worker,Monthly,1/03/2018,1,38,0,0,1,7/02/2018,Door to Door,0
37,Male,Construction Worker,Monthly,1/03/2018,1,20,0,0,1,7/02/2018,Door to Door,0
44,Male,Sales & Marketing,Monthly,1/03/2018,1,40,0,1,1,7/02/2018,Door to Door,0
55,Female,Other,Monthly,1/03/2018,1,30,0,0,1,7/02/2018,Door to Door,0
34,Female,Musician / Artist,Monthly,1/03/2018,1,30,0,1,1,7/02/2018,Door to Door,0
31,Male,Other,Monthly,1/03/2018,1,30,0,0,1,7/02/2018,Door to Door,1
34,Male,Research assistant ,Other,17/02/2018,1,10,0,1,1,7/02/2018,Street,1
54,Female,Other,Monthly,1/03/2018,1,40,0,0,1,7/02/2018,Door to Door,1
28,Male,Construction Worker,Monthly,1/03/2018,1,40,0,0,1,7/02/2018,Door to Door,1
32,Female,Pack house,Monthly,31/03/2018,1,25,0,1,1,8/02/2018,Street,0
41,Female,Other,Monthly,1/03/2018,1,20,0,1,1,8/02/2018,Street,0
32,Male,IT,Monthly,18/02/2018,1,30,0,1,1,8/02/2018,Street,0
25,Female,Chef,Monthly,15/02/2018,1,30,0,1,1,8/02/2018,Street,0
54,Male,Engineer ,Monthly,1/03/2018,1,30,1,1,1,8/02/2018,Street,0
24,Male,Lawyer ,Other,23/02/2018,1,14,0,1,1,8/02/2018,Street,0
74,Male,Farmer,Monthly,18/02/2018,1,20,0,1,1,8/02/2018,Street,0
47,Male,Manager,Monthly,31/03/2018,1,25,0,0,1,8/02/2018,Street,0
51,Male,Architecture associate ,Monthly,2/03/2018,1,20,0,1,1,8/02/2018,Street,0
59,Male,Contractor,Monthly,18/02/2018,1,30,0,0,1,8/02/2018,Street,0
33,Male,Hospitality Worker,Monthly,1/03/2018,0,38,0,1,1,8/02/2018,Door to Door,0
51,Female,Business Owner,Monthly,1/03/2018,1,38,0,0,1,8/02/2018,Door to Door,0
33,Male,Hospitality / Chef,Monthly,1/03/2018,1,40,0,1,1,8/02/2018,Door to Door,0
26,Female,Other,Monthly,1/03/2018,1,20,0,0,1,8/02/2018,Door to Door,0
75,Male,Construction Worker,Monthly,1/03/2018,1,38,0,0,1,8/02/2018,Door to Door,0
53,Female,Health Professional,Monthly,1/03/2018,1,38,0,0,1,8/02/2018,Door to Door,0
26,Male,Labourer ,Monthly,1/03/2018,1,30,1,1,1,8/02/2018,Street,0
30,Male,Insurance,Monthly,15/03/2018,1,30,0,1,1,8/02/2018,Street,0
30,Female,Hospitality / Chef,Monthly,1/03/2018,1,40,0,1,1,8/02/2018,Street,0
27,Male,It ,Monthly,1/03/2018,1,30,1,1,1,8/02/2018,Street,0
39,Male,Cleaner,Monthly,1/03/2018,1,38,0,0,1,8/02/2018,Door to Door,0
41,Male,Sales & Marketing,Monthly,1/03/2018,1,30,0,1,1,8/02/2018,Door to Door,0
26,Female,Other,Monthly,1/03/2018,1,20,0,0,1,8/02/2018,Door to Door,0
58,Female,Other,Monthly,1/04/2018,1,25,0,0,1,8/02/2018,Door to Door,0
61,Male,Construction Worker,Monthly,1/03/2018,1,20,0,1,1,8/02/2018,Door to Door,0
31,Male,Other,Monthly,1/03/2018,1,25,0,1,1,8/02/2018,Street,0
37,Male,IT Professional,Monthly,1/03/2018,1,30,0,0,1,8/02/2018,Door to Door,0
68,Female,Other,Monthly,1/03/2018,1,20,0,0,1,8/02/2018,Door to Door,0
46,Male,Sports Worker,Monthly,1/03/2018,1,30,0,0,1,8/02/2018,Door to Door,0
31,Male,Sales & Marketing,Monthly,1/03/2018,1,40,0,1,1,8/02/2018,Door to Door,0
43,Male,IT Professional,Monthly,1/03/2018,1,30,0,0,1,8/02/2018,Door to Door,0
45,Female,Other,Monthly,1/03/2018,1,25,0,0,1,8/02/2018,Door to Door,0
24,Male,Insurance consultanant ,Monthly,18/02/2018,1,30,0,1,1,8/02/2018,Street,1
48,Male,Security,Monthly,18/02/2018,1,25,0,1,1,8/02/2018,Street,1
28,Male,Looking for a job,Monthly,31/03/2018,1,25,0,0,1,8/02/2018,Street,1
37,Male,Other,Monthly,1/03/2018,0,38,0,0,1,8/02/2018,Door to Door,1
26,Female,Engineer,Monthly,1/03/2018,1,30,1,1,1,8/02/2018,Street,1
31,Female,Self Employment,Monthly,1/03/2018,1,25,0,1,1,8/02/2018,Door to Door,1
26,Male,Construction,Monthly,15/03/2018,1,30,0,1,1,9/02/2018,Street,0
27,Male,Tourism operator,Monthly,19/02/2018,1,30,0,1,1,9/02/2018,Street,0
80,Female,Other,Monthly,1/03/2018,1,38,0,1,1,9/02/2018,Street,0
41,Male,IT,Monthly,1/03/2018,1,30,0,1,0,9/02/2018,Street,0
45,Male,Scientist,Monthly,15/03/2018,1,30,0,1,1,9/02/2018,Street,0
32,Female,Carer,Monthly,1/03/2018,1,20,0,0,1,9/02/2018,Door to Door,0
33,Female,Nurse,Monthly,15/02/2018,1,30,1,1,0,9/02/2018,Street,0
33,Female,Accountant,Monthly,1/05/2018,1,38,0,0,1,9/02/2018,Door to Door,0
39,Female,Hospitality / Chef,Monthly,1/03/2018,1,30,0,1,1,9/02/2018,Door to Door,0
34,Male,Viti culturist ,Other,21/02/2018,1,14,0,1,1,9/02/2018,Street,0
69,Female,Other,Monthly,1/03/2018,1,40,0,0,1,9/02/2018,Door to Door,0
29,Female,Other,Monthly,1/03/2018,1,38,0,0,1,9/02/2018,Door to Door,0
26,Male,Property sales ,Other,23/02/2018,1,10,0,1,1,9/02/2018,Street,0
42,Male,Manager,Monthly,1/03/2018,1,30,0,0,1,9/02/2018,Door to Door,0
30,Male,Retail,Monthly,1/03/2018,1,35,0,1,1,9/02/2018,Door to Door,0
35,Male,IT Professional,Monthly,1/03/2018,1,40,0,0,1,9/02/2018,Door to Door,0
24,Male,Pt tutor ,Other,24/02/2018,1,15,0,1,1,9/02/2018,Street,1
25,Female,Cafe ,Monthly,1/03/2018,1,30,1,1,1,9/02/2018,Street,1
32,Male,Software engineer,Monthly,1/03/2018,1,30,0,1,1,9/02/2018,Street,1
52,Female,Other,Monthly,1/03/2018,1,30,0,0,1,9/02/2018,Door to Door,1
30,Male,Cabinet maker ,Monthly,1/03/2018,1,50,0,1,1,9/02/2018,Street,1
30,Male,Hospitality / Chef,Monthly,1/03/2018,1,40,0,1,1,9/02/2018,Door to Door,1
30,Female,Community & Sport,Monthly,1/03/2018,1,30,0,1,1,9/02/2018,Door to Door,1
28,Male,Other,Monthly,1/03/2018,1,30,0,0,1,9/02/2018,Door to Door,1
64,Female,Call Centre / Customer Service,Monthly,1/03/2018,1,40,0,1,1,9/02/2018,Door to Door,1
22,Male,Other,Monthly,1/03/2018,1,20,0,1,1,10/02/2018,Street,0
25,Male,Agriculture,Monthly,1/03/2018,1,40,0,1,1,10/02/2018,Door to Door,1
35,Female,Self Employment,Monthly,1/03/2018,1,40,0,1,1,10/02/2018,Door to Door,1
69,Female,Other,Monthly,16/03/2018,1,20,0,1,1,12/02/2018,Street,0
83,Female,Other,Monthly,1/03/2018,1,20,0,1,1,12/02/2018,Street,0
56,Male,CEO,Monthly,1/03/2018,1,30,0,1,1,12/02/2018,Street,0
68,Male,Other,Monthly,1/03/2018,1,38,0,1,1,12/02/2018,Street,0
25,Male,Customer support,Monthly,1/04/2018,1,30,0,1,1,12/02/2018,Street,0
27,Female,Storeman,Monthly,1/03/2018,1,25,0,1,1,12/02/2018,Door to Door,0
28,Female,Hospitality,Monthly,1/03/2018,1,30,1,1,0,12/02/2018,Street,0
35,Female,Health Professional,Monthly,1/03/2018,1,20,0,1,1,12/02/2018,Door to Door,0
33,Female,Waitress,Monthly,1/03/2018,1,30,1,1,1,12/02/2018,Street,0
25,Female,Analyst,Monthly,1/04/2018,1,25,0,1,1,12/02/2018,Street,0
60,Female,Health Professional,Monthly,1/03/2018,1,30,0,0,1,12/02/2018,Door to Door,0
32,Female,Health Professional,Monthly,1/03/2018,1,30,0,0,1,12/02/2018,Door to Door,0
68,Female,Carer,Monthly,1/03/2018,0,30,0,0,1,12/02/2018,Door to Door,0
28,Male,Construction Worker,Monthly,1/03/2018,1,40,0,0,1,12/02/2018,Door to Door,0
30,Female,Hospitality / Chef,Monthly,1/03/2018,1,40,0,1,1,12/02/2018,Door to Door,0
52,Male,Pilot,Monthly,1/04/2018,1,30,0,0,0,12/02/2018,Street,1
30,Male,Security ,Monthly,22/02/2018,1,25,0,1,1,12/02/2018,Door to Door,1
29,Male,Business analyst,Monthly,1/03/2018,1,25,1,1,1,12/02/2018,Street,1
43,Male,Other,Monthly,1/03/2018,1,30,0,0,1,12/02/2018,Door to Door,1
30,Male,Other,Monthly,1/03/2018,1,30,0,0,1,12/02/2018,Door to Door,1
25,Male,Other,Monthly,1/03/2018,1,38,0,1,1,13/02/2018,Street,0
26,Male,Chef ,Other,23/02/2018,1,15,0,0,1,13/02/2018,Street,0
49,Male,Lawyer,Monthly,1/03/2018,1,30,1,1,1,13/02/2018,Street,0
26,Female,Manager,Monthly,31/03/2018,1,25,0,1,1,13/02/2018,Door to Door,0
46,Female,Management,Monthly,16/03/2018,1,38,0,1,1,13/02/2018,Street,0
41,Male,Engineer,Monthly,1/03/2018,1,100,1,1,1,13/02/2018,Street,0
27,Female,Customer service officer ,Monthly,1/03/2018,1,30,0,1,1,13/02/2018,Door to Door,0
38,Male,Business man,Monthly,15/03/2018,1,30,0,1,1,13/02/2018,Street,0
27,Male,Seminarian ,Monthly,13/03/2018,1,20,0,1,1,13/02/2018,Street,0
31,Male,Other,Monthly,1/03/2018,1,40,0,0,1,13/02/2018,Door to Door,0
74,Male,Other,Monthly,1/03/2018,1,30,0,1,1,13/02/2018,Door to Door,0
64,Male,Other,Monthly,1/03/2018,1,38,0,0,1,13/02/2018,Door to Door,0
